Comment_id,author,Reply_for,Type,video_id,total_reply,like_count,published_at,textdisplay,updatedat
UgxsOLXKG2RD-HeQe4x4AaABAg,@humanbeing888,,1,Nj_zUMVuRUg,0,0,2023-02-03T08:02:25Z,"The video starts at <a href=""https://www.youtube.com/watch?v=Nj_zUMVuRUg&amp;t=2m55s"">2:55</a><br>Thanks me later",2023-02-03T08:02:25Z
UgwFHX_Q9gUojrsRcQ94AaABAg,@wishvajith4530,,1,Nj_zUMVuRUg,0,0,2023-01-16T13:36:22Z,Good job,2023-01-16T13:36:22Z
UgwMU0HB-Arigu-44EJ4AaABAg,@achilleconte4385,,1,Nj_zUMVuRUg,2,1,2023-01-14T04:56:42Z,"Thanks for this video, was super helpful 💪 can you do other videos on how ChatGPT can help us with our Data Science projects and code please?",2023-01-14T04:56:42Z
UgwMU0HB-Arigu-44EJ4AaABAg.9kr0V4vbmIg9krAxvOrNCv,@DataProfessor,UgwMU0HB-Arigu-44EJ4AaABAg,2,Nj_zUMVuRUg,0,1,2023-01-14T06:28:10Z,"Glad you asked, it’s actually coming up in the next video (already filmed and will be edited soon).",2023-01-14T06:28:10Z
UgwMU0HB-Arigu-44EJ4AaABAg.9kr0V4vbmIg9krCcSCOrxp,@achilleconte4385,UgwMU0HB-Arigu-44EJ4AaABAg,2,Nj_zUMVuRUg,0,0,2023-01-14T06:42:42Z,@@DataProfessor thanks a lot prof! It&#39;s highly appreciated 🙏🙏🙏,2023-01-14T06:42:42Z
UgxNoYGQ2CZhau3S1LZ4AaABAg,@cbs2375,,1,Nj_zUMVuRUg,1,0,2023-01-13T15:52:40Z,"I&#39;m not able to create an account, and error message comes up.  Is there anything up with the platform?  thanks",2023-01-13T15:52:40Z
UgxNoYGQ2CZhau3S1LZ4AaABAg.9kpblajZU4w9kqeuWZ987h,@DataProfessor,UgxNoYGQ2CZhau3S1LZ4AaABAg,2,Nj_zUMVuRUg,0,0,2023-01-14T01:39:20Z,"I think their platform is experiencing a significant rise in new signups and they’re probably reaching their capacity at the moment. The other day another commenter in this video experienced the same and several days later he could signup for it, please try again a few more times.",2023-01-14T01:39:20Z
Ugx6xz3kZesCI0MAtFh4AaABAg,@tsekeTechGuy,,1,Nj_zUMVuRUg,2,1,2023-01-13T10:57:01Z,Great content as always. Shout out to everyone who uses dark mode everywhere to keep the bugs away.,2023-01-13T10:57:38Z
Ugx6xz3kZesCI0MAtFh4AaABAg.9kp4w7jmcsy9kp6AysJ2pN,@DataProfessor,Ugx6xz3kZesCI0MAtFh4AaABAg,2,Nj_zUMVuRUg,0,0,2023-01-13T11:07:54Z,Glad you enjoyed it! I&#39;ll try to use Dark Mode in future videos :),2023-01-13T11:07:54Z
Ugx6xz3kZesCI0MAtFh4AaABAg.9kp4w7jmcsy9kpQVBeBrX_,@tsekeTechGuy,Ugx6xz3kZesCI0MAtFh4AaABAg,2,Nj_zUMVuRUg,0,1,2023-01-13T14:05:26Z,"@@DataProfessor you don&#39;t have to absolutely do it, I&#39;m just joking around but your content helps me a lot in my day to day",2023-01-13T14:05:26Z
UgzPhFAnrlptRYHgzRt4AaABAg,@jasperj7846,,1,Nj_zUMVuRUg,2,1,2023-01-09T12:10:31Z,Great introduction into chatGPT! Have you tried the &quot;act as a ...(Job xyz)&quot; feature? I found it particularly exciting!,2023-01-09T12:10:31Z
UgzPhFAnrlptRYHgzRt4AaABAg.9kev9xzDCi-9kex2-jq58h,@DataProfessor,UgzPhFAnrlptRYHgzRt4AaABAg,2,Nj_zUMVuRUg,0,1,2023-01-09T12:26:54Z,"Right, yes I have, perhaps will explore that in subsequent videos of the ChatGPT series.",2023-01-09T12:26:54Z
UgzPhFAnrlptRYHgzRt4AaABAg.9kev9xzDCi-9kf1QEl9788,@jasperj7846,UgzPhFAnrlptRYHgzRt4AaABAg,2,Nj_zUMVuRUg,0,1,2023-01-09T13:13:54Z,@@DataProfessor Looking forward to that : )),2023-01-09T13:13:54Z
Ugwx0f-iTTCEdK02z0Z4AaABAg,@pattamalaokarnchanakorn2221,,1,Nj_zUMVuRUg,0,2,2023-01-09T05:30:28Z,Good topics  and easy to understand to learn<br>Great knowledge and interesting <br>Thanks  for this video,2023-01-09T05:30:28Z
UgyXA1uywT6RQ9xv9FF4AaABAg,@SophiaYangDS,,1,Nj_zUMVuRUg,1,1,2023-01-09T02:13:00Z,Great intro video! 🙌👏,2023-01-09T02:13:00Z
UgyXA1uywT6RQ9xv9FF4AaABAg.9kdqmhJ-ddO9keCCdUUzjm,@DataProfessor,UgyXA1uywT6RQ9xv9FF4AaABAg,2,Nj_zUMVuRUg,0,0,2023-01-09T05:28:55Z,Thank you Sophia!! This means a lot coming from you 😁,2023-01-09T05:28:55Z
UgzY5yyxPaL0ByAYl_p4AaABAg,@100ScienceSeconds,,1,Nj_zUMVuRUg,0,4,2023-01-08T18:01:30Z,&quot;I just finished watching this video and I am so grateful for the clear and concise introduction to ChatGPT. The tutorial was easy to follow and provided a great foundation for getting started with ChatGPT. I feel much more confident and excited to begin using it now. Thank you for sharing your knowledge and experience with the community!&quot; - ChatGPT,2023-01-08T18:01:30Z
Ugwhj_0V-a5TROXmuV14AaABAg,@jameslin5584,,1,Nj_zUMVuRUg,0,2,2023-01-08T17:49:03Z,His eyes never blink!,2023-01-08T17:49:03Z
UgyT5GYP3YPlSBqXDQ94AaABAg,@estefan_,,1,Nj_zUMVuRUg,1,1,2023-01-08T17:21:08Z,The Spanish translation was pretty accurate.👍,2023-01-08T17:21:08Z
UgyT5GYP3YPlSBqXDQ94AaABAg.9kctv9Ig23l9kcu4ggX929,@DataProfessor,UgyT5GYP3YPlSBqXDQ94AaABAg,2,Nj_zUMVuRUg,0,0,2023-01-08T17:22:34Z,That&#39;s great to hear :),2023-01-08T17:22:34Z
UgwDBdAFwd-dwrABF0x4AaABAg,@techl,,1,Nj_zUMVuRUg,4,2,2023-01-08T16:07:17Z,"As of today, it says it&#39;s at capacity and unable to create an account.",2023-01-08T16:07:17Z
UgwDBdAFwd-dwrABF0x4AaABAg.9kclTEsZhwU9kcu3WDtOUC,@DataProfessor,UgwDBdAFwd-dwrABF0x4AaABAg,2,Nj_zUMVuRUg,0,1,2023-01-08T17:22:24Z,"Sorry to hear that, hope they open up soon.",2023-01-08T17:22:24Z
UgwDBdAFwd-dwrABF0x4AaABAg.9kclTEsZhwU9kcx0jxtqne,@techl,UgwDBdAFwd-dwrABF0x4AaABAg,2,Nj_zUMVuRUg,0,1,2023-01-08T17:48:15Z,"@@DataProfessor Yea, eagerly waiting for that!",2023-01-08T17:48:15Z
UgwDBdAFwd-dwrABF0x4AaABAg.9kclTEsZhwU9koVuxRiKQg,@techl,UgwDBdAFwd-dwrABF0x4AaABAg,2,Nj_zUMVuRUg,0,1,2023-01-13T05:33:32Z,"Opened my account yesterday! Woohoo! 🥳 thanks @DataProfessor, learned a lot from you on this intro to ChatGPT!",2023-01-13T05:33:32Z
UgwDBdAFwd-dwrABF0x4AaABAg.9kclTEsZhwU9kpSOtqDh_K,@DataProfessor,UgwDBdAFwd-dwrABF0x4AaABAg,2,Nj_zUMVuRUg,0,1,2023-01-13T14:22:03Z,"@@techl Congrats, glad to hear!",2023-01-13T14:22:03Z
Ugwx_VGduBNLyJfQfOZ4AaABAg,@rapunzelle714,,1,Nj_zUMVuRUg,1,4,2023-01-08T11:12:15Z,"I used it to generate sample exam questions for an upcoming ML exam. The questions were really good, but the answers were not always correct - forced me to really think about my knowledge though 🙂",2023-01-08T11:12:15Z
Ugwx_VGduBNLyJfQfOZ4AaABAg.9kcEhP93nRu9kcOiZOM6W6,@DataProfessor,Ugwx_VGduBNLyJfQfOZ4AaABAg,2,Nj_zUMVuRUg,0,0,2023-01-08T12:39:47Z,That&#39;s a creative way of using it :),2023-01-08T12:39:47Z
UgxYlysFnN2-kW7D_v54AaABAg,@RishiKumar-zv3lc,,1,Nj_zUMVuRUg,1,1,2023-01-08T09:26:00Z,Wow Hindi was good,2023-01-08T09:26:00Z
UgxYlysFnN2-kW7D_v54AaABAg.9kc2Y9UsuP69kcB8i19Vb9,@DataProfessor,UgxYlysFnN2-kW7D_v54AaABAg,2,Nj_zUMVuRUg,0,1,2023-01-08T10:41:10Z,Thanks for confirm this :),2023-01-08T10:41:10Z
Ugy-JnDJz6ryPIkVml14AaABAg,@nishant_poddar,,1,Nj_zUMVuRUg,1,5,2023-01-08T08:31:25Z,Thanks man for doing this video. The Hindi translation was pretty accurate.,2023-01-08T08:31:25Z
Ugy-JnDJz6ryPIkVml14AaABAg.9kbxIT35fgH9kbziALK11_,@DataProfessor,Ugy-JnDJz6ryPIkVml14AaABAg,2,Nj_zUMVuRUg,0,2,2023-01-08T08:52:33Z,Hey thanks for confirming that!,2023-01-08T08:52:33Z
UgzIi4P4o5iGQQn9nJd4AaABAg,@irvingpichardo310,,1,Nj_zUMVuRUg,0,1,2023-01-08T08:04:18Z,Ready!,2023-01-08T08:04:18Z
UgwSPHUkyELJYt7TPg14AaABAg,@maheshsanjaychivateres982,,1,Nj_zUMVuRUg,0,1,2023-01-08T08:03:06Z,Great as always,2023-01-08T08:03:06Z
Ugw2uz3vuSXHPphVlxt4AaABAg,@dassanghamitra,,1,Nj_zUMVuRUg,0,2,2023-01-08T06:08:23Z,Much needed vdo to catch up the hype 😊,2023-01-08T06:08:23Z
Ugxm0oOyYW_9UVEJXXR4AaABAg,@gilbertoperezmelendez4099,,1,Nj_zUMVuRUg,0,2,2023-01-08T06:08:20Z,Subtitulos Please!!,2023-01-08T06:08:20Z
UgyC4Tv-HTh5-ioHgOF4AaABAg,@marcosalonso6007,,1,ty_lQUNTR0I,0,0,2023-10-24T20:49:11Z,You asked for a 500 word summary. Did you count the words? My experience is that ChatGPT is not good at counting... Maybe I am doing something wrong,2023-10-24T20:49:11Z
Ugzt6jcF_DCO9uIXgFF4AaABAg,@jaspm,,1,ty_lQUNTR0I,0,0,2023-06-19T10:16:47Z,did u forgot to edit the ending of the video?,2023-06-19T10:16:47Z
UgzNUrtuQcUDX5RXEwN4AaABAg,@ThierryVilaysith,,1,ty_lQUNTR0I,1,0,2023-05-02T16:16:33Z,There is no limit to the amount of text you can paste?,2023-05-02T16:16:33Z
UgzNUrtuQcUDX5RXEwN4AaABAg.9pDK8sDLntW9r-bt3j1uj9,@intellectualhybrid2,UgzNUrtuQcUDX5RXEwN4AaABAg,2,ty_lQUNTR0I,0,2,2023-06-16T01:33:42Z,There definitely is,2023-06-16T01:33:42Z
Ugx9UZGDQur_pLowPRx4AaABAg,@abdulsalamhasan_abbas,,1,ty_lQUNTR0I,0,0,2023-04-15T10:47:35Z,"very good , continue",2023-04-15T10:47:35Z
Ugz_3Pn4qTLSC71vuc54AaABAg,@techfolk,,1,ty_lQUNTR0I,1,1,2023-04-15T09:17:50Z,"I have a simpler method, Prof. Just type “summarize this link: [and add your link here...]” 😅",2023-04-15T09:17:50Z
Ugz_3Pn4qTLSC71vuc54AaABAg.9oWniA8SS0k9p1lksG7xi4,@deeptirao5982,Ugz_3Pn4qTLSC71vuc54AaABAg,2,ty_lQUNTR0I,0,0,2023-04-28T04:35:39Z,Will you do it for me 😊,2023-04-28T04:35:39Z
Ugyk-wB1oH39nnAqKvV4AaABAg,@khadijahlaywad7744,,1,ty_lQUNTR0I,0,0,2023-04-09T22:19:51Z,Can we use this for summarizing our lessons courses or there nothing for that,2023-04-09T22:19:51Z
Ugz6pKUUT8bC9ouPvPh4AaABAg,@JR-zw2vb,,1,ty_lQUNTR0I,2,2,2023-04-09T02:27:00Z,"Help! I can&#39;t have this function to work. Basically, every time I press &quot;enter&quot; it does not allow to move on to a next paragraph. Instead, it accepts as a execution command. Also, would not accept a longer script. I have no clue of the limitation of length of the script.",2023-04-09T02:27:00Z
Ugz6pKUUT8bC9ouPvPh4AaABAg.9oGbvsvEQ_w9oIBO5_dTp-,@raihanbhura9084,Ugz6pKUUT8bC9ouPvPh4AaABAg,2,ty_lQUNTR0I,0,1,2023-04-09T17:04:47Z,Try Shift + Enter,2023-04-09T17:04:47Z
Ugz6pKUUT8bC9ouPvPh4AaABAg.9oGbvsvEQ_w9ovP65kVpZo,@JR-zw2vb,Ugz6pKUUT8bC9ouPvPh4AaABAg,2,ty_lQUNTR0I,0,0,2023-04-25T07:54:17Z,@@raihanbhura9084 Thanks! That solved the problem. LOL.,2023-04-25T07:54:17Z
UgyN1_irOV86qE0DPwN4AaABAg,@maricelp116,,1,ty_lQUNTR0I,0,0,2023-03-29T21:24:41Z,The last time I did that it says it&#39;s too long,2023-03-29T21:24:41Z
UgwjuQ189T8ai2Ud5gJ4AaABAg,@Soshi701,,1,ty_lQUNTR0I,0,1,2023-03-20T18:09:11Z,It&#39;s horrible and overrated.,2023-03-20T18:09:11Z
Ugyas8aDgKv7Z1xWFEp4AaABAg,@thapagonmeekaew7240,,1,ty_lQUNTR0I,0,0,2023-03-05T03:40:25Z,Are you Thai😁?,2023-03-05T03:40:25Z
Ugy9_a3uqK73q-PuWaJ4AaABAg,@gnarlytats,,1,ty_lQUNTR0I,0,0,2023-02-27T22:53:09Z,You could just use humata ai to do all this. That&#39;s what leading PhDs are doing with science articles nowadays.,2023-02-27T22:53:09Z
Ugyot8AQU5fp3Zhsne14AaABAg,@brad6742,,1,ty_lQUNTR0I,1,34,2023-02-25T01:31:24Z,"&quot;The message you submitted was too long, please reload the conversation and submit something shorter.&quot;",2023-02-25T01:31:24Z
Ugyot8AQU5fp3Zhsne14AaABAg.9mXnO27M7XP9xeXhF_tEzK,@jezlawrence720,Ugyot8AQU5fp3Zhsne14AaABAg,2,ty_lQUNTR0I,0,0,2023-11-28T11:24:51Z,Biggest problem with it for real productivity. I spent more time slicing and dicing for chatgpt than just summarising myself after reading and digesting whatever it is properly.,2023-11-28T11:24:51Z
UgyjA04pxbBVWViwtGx4AaABAg,@takla3210,,1,ty_lQUNTR0I,0,19,2023-02-12T16:12:10Z,Couple of major limitations in my use of this feature for 5min. 1) It couldn&#39;t summarize saying the article is too long. It was a simple news article with a couple of page downs. 2) Having to copy paste the article to chatGPT is a pain. Can I not just give it the URL? Sometimes the article has figures/charts which doesn&#39;t show up when I paste into ChatGPT.,2023-02-12T16:12:10Z
UgwkqInbHdmec-BvKJ14AaABAg,@researchwiththeprof,,1,ty_lQUNTR0I,0,0,2023-02-04T23:31:50Z,"Thank you for sharing such a helpful resource! I created a similar video to provide assistance for people interested in academic writing, which you can access here: <a href=""https://youtu.be/lSTSVjJt-KQ"">https://youtu.be/lSTSVjJt-KQ</a>",2023-02-04T23:31:50Z
UgyDqSGtDFf0_oHVJM54AaABAg,@JawadAhmadKhan,,1,ty_lQUNTR0I,5,21,2023-01-24T06:13:23Z,"ten 10 years from today, NO one will write their thesis, chatGPT will do it and the persons will only add pictures and figures",2023-01-24T06:13:23Z
UgyDqSGtDFf0_oHVJM54AaABAg.9lFuDO8G0U69lReKFYdsTM,@SirHargreeves,UgyDqSGtDFf0_oHVJM54AaABAg,2,ty_lQUNTR0I,0,4,2023-01-28T19:45:23Z,"A Viva, or thesis defence meeting, will become very important to weed out frauds.",2023-01-28T19:45:23Z
UgyDqSGtDFf0_oHVJM54AaABAg.9lFuDO8G0U69maNJGHIdo0,@spraz3r348,UgyDqSGtDFf0_oHVJM54AaABAg,2,ty_lQUNTR0I,0,0,2023-02-26T10:51:46Z,It doesnt need 10 years only 2/3 year are enough,2023-02-26T10:51:46Z
UgyDqSGtDFf0_oHVJM54AaABAg.9lFuDO8G0U69mccAMcM25S,@MikkoHaavisto1,UgyDqSGtDFf0_oHVJM54AaABAg,2,ty_lQUNTR0I,0,0,2023-02-27T07:48:51Z,You can already do pictures and figures with current technology. It could be that one year from now a new chatGPT has those integrated.,2023-02-27T07:48:51Z
UgyDqSGtDFf0_oHVJM54AaABAg.9lFuDO8G0U69oGoX3XP6ZX,@JR-zw2vb,UgyDqSGtDFf0_oHVJM54AaABAg,2,ty_lQUNTR0I,0,2,2023-04-09T04:17:04Z,"That&#39;s the whole purpose of this. Scientists need to focus on ideas, solutions, and designing research; not work on perfecting grammar, paraphrasing, or making presentation to win a Pulitzer prize. Also professional writers can focus on editing these too; which can increase productivity. My 2 cents. ;)",2023-04-09T04:17:04Z
UgyDqSGtDFf0_oHVJM54AaABAg.9lFuDO8G0U69q1CgdkvlrG,@BakedBeansSpam,UgyDqSGtDFf0_oHVJM54AaABAg,2,ty_lQUNTR0I,0,0,2023-05-22T19:51:54Z,"The formatting, transmission, receipt and translation of information for most effective human absorption/interaction for any given purpose of the publishers and recipients, using all senses (omni-modal?) appears to be a set of processes that will be automated and optimized by AI, rendering all skills related thereto obsolete except for recreational purposes or as part of the learning process itself. Think horse riding, think coding (very soon). <br><br>So what is left? Learning ability, understanding and interrogation as foundational skills in every modality. Then... Epistemology, imagination, curiosity, theoretical academic pursuits, new definitions of intelligence, inspiration, creativity, empathy, extrasensory exploration, spirituality, ethics, compassion, love, service?....Others?  Which of these can/will be ultimately be surpassed and when?<br><br>It seems inevitable that we are entering a new age characterized by unimaginable acceleration of human progress in every conceivable and unlimited as yet inconceivable fields of endeavor. <br><br>The evaluation of individual ability - perhaps this will be rendered obsolete. People will either do or will not do. Can or cannot. There may be no subjective evaluation of anything. <br><br>How many agricultural job types remain in high income nations at scale? How many are essentially supervisory jobs overseeing machines that have substituted most menial tasks. Our world now sustains an 8 billion population estimated to peak at 10 billion before declining again. In the last 100 years it has grown 4X. Meanwhile the agricultural workforce has in high income countries has declined 10X. U.S. is 1.36% of workforce despite being self-sufficient and a major food exporter. <br><br>Why would we imagine that all knowledge work as we currently understand it will decline at anything other than an exponentially greater rate. There was a massive inflection point in agriculture in wealthy countries post-WW2 in the 1950s as focus turned to automation of farming. <br><br>The computer revolution started for the same reasons at the same time. Neither have reduced unemployment in high income nations. That&#39;s where materially all the academic research takes place, especially when one considers the import of STEM talent from India, China, UK, EU  etc especially at the post-doctoral level.",2023-05-22T19:51:54Z
Ugw_3-vFoCXecC-pe3F4AaABAg,@temponoko,,1,ty_lQUNTR0I,1,8,2023-01-20T23:26:10Z,I don’t know why but I paste my interest article and asked chat GPT to make Q and A. It was pretty impressive Q and A. I guess chatGPT is not good at summarizing thing but it is actually good at making Q and A 😂,2023-01-20T23:26:10Z
Ugw_3-vFoCXecC-pe3F4AaABAg.9l7SEBf8ixD9l7a1wEfMwH,@DataProfessor,Ugw_3-vFoCXecC-pe3F4AaABAg,2,ty_lQUNTR0I,0,0,2023-01-21T00:43:08Z,That’s an interesting use case :),2023-01-21T00:43:08Z
UgxH4KDeOxxSwREmiDx4AaABAg,@saforaaghadavoodjolfaie1484,,1,ty_lQUNTR0I,1,0,2023-01-20T21:26:30Z,I really like your explanation. Thank You,2023-01-20T21:26:30Z
UgxH4KDeOxxSwREmiDx4AaABAg.9l7EXlvFCjP9l7a-XmFCnQ,@DataProfessor,UgxH4KDeOxxSwREmiDx4AaABAg,2,ty_lQUNTR0I,0,0,2023-01-21T00:42:48Z,Thanks Safora,2023-01-21T00:42:48Z
UgzME2uykPInaPYS3AB4AaABAg,@ash-kq3ne,,1,ty_lQUNTR0I,0,0,2023-01-16T07:33:55Z,Chat gpt delete your history data... Whatever you search on chat gpt after some time it will be deleted.. Happens with me,2023-01-16T07:33:55Z
Ugx1nr_Mn9-lylEiqDl4AaABAg,@akagordon,,1,ty_lQUNTR0I,4,20,2023-01-16T07:21:27Z,"There&#39;s a few paid services out there for summarizing scientific articles, and trained specifically to that end. They work really well in my experience, but I&#39;ve only used one to do about six articles and a thesis. The thesis I entered piecemeal, like in this video, and it worked the best for summary. This type of tech will be great for deciding what articles deserve closer attention, or getting a firm grasp of new concepts. <br><br>I&#39;ve been asking ChatGPT chemistry questions, mostly about spectroscopy and microscopy, then critiquing the answers. It seems to answer those at about a sophomore level with almost perfect accuracy. When I ask it to elaborate on key points, it delivers them with confidence, though almost every time one or more points are inaccurate, or it omits something important. It&#39;s still an astounding model. Seeing where this tech can go is exciting, especially within the context of scientific communication and education!",2023-01-16T07:22:19Z
Ugx1nr_Mn9-lylEiqDl4AaABAg.9kwQdzI-JLR9kwV1B-t8Y_,@DataProfessor,Ugx1nr_Mn9-lylEiqDl4AaABAg,2,ty_lQUNTR0I,0,1,2023-01-16T07:59:42Z,THanks for sharing your experiences. As I experiment further with ChatGPT primarily by giving the prompt more context and instructions on do and don’ts I found it to give more favorable results.,2023-01-16T07:59:42Z
Ugx1nr_Mn9-lylEiqDl4AaABAg.9kwQdzI-JLR9mtARPcG7Dm,@corey4448,Ugx1nr_Mn9-lylEiqDl4AaABAg,2,ty_lQUNTR0I,0,12,2023-03-05T18:04:51Z,Can you share paid services you&#39;re talking about?,2023-03-05T18:04:51Z
Ugx1nr_Mn9-lylEiqDl4AaABAg.9kwQdzI-JLR9mtCRCXOAgo,@akagordon,Ugx1nr_Mn9-lylEiqDl4AaABAg,2,ty_lQUNTR0I,0,1,2023-03-05T18:22:18Z,"@@corey4448 it&#39;s been about 18 months since I used it, but I think the one I had the best experience with was Scholarcy. I&#39;ve also tried QuillBot and it was pretty good. While not dedicated to science, I know some AI specialists that swear by Jasper. <br><br>I bet by this time next year, or sooner, ChatGPT will be the best out of them, especially if you also need to write text or code. They&#39;ve already added a feature where you can give the title and authors of a paper and it will summarize it for you! No need to copy the text into the prompt for most published papers up to 2021.",2023-03-05T18:22:18Z
Ugx1nr_Mn9-lylEiqDl4AaABAg.9kwQdzI-JLR9oGch7Sg8VG,@JR-zw2vb,Ugx1nr_Mn9-lylEiqDl4AaABAg,2,ty_lQUNTR0I,0,0,2023-04-09T02:33:43Z,"Unfortunately, I&#39;m told that the Science journal will NOT accept work done with Chat-GPT. I don&#39;t know how they will be able to tell??? Editing and proof reading should be done with breeze. There are other tools than Chat-GPT that can accomplish this.",2023-04-09T04:07:44Z
UgwfqK5KCATIjQtVZYV4AaABAg,@shigritahir4748,,1,ty_lQUNTR0I,0,0,2023-01-15T12:47:01Z,Wawo,2023-01-15T12:47:01Z
UgxwkYDp8YIcEBoNd014AaABAg,@ash-kq3ne,,1,ty_lQUNTR0I,4,1,2023-01-13T13:32:02Z,Can chatgpt check plagiarism,2023-01-13T13:32:02Z
UgxwkYDp8YIcEBoNd014AaABAg.9kpMfYrBTaw9kqNbKRr5zf,@ridahaitham4477,UgxwkYDp8YIcEBoNd014AaABAg,2,ty_lQUNTR0I,0,0,2023-01-13T22:59:26Z,it doesn&#39;t,2023-01-13T22:59:26Z
UgxwkYDp8YIcEBoNd014AaABAg.9kpMfYrBTaw9krBB6EfrKC,@DataProfessor,UgxwkYDp8YIcEBoNd014AaABAg,2,ty_lQUNTR0I,0,1,2023-01-14T06:30:06Z,"It generates text but the fact checking remains as the task of users. Although generated text May or may not resemble existing text by coincidence, still wouldn’t use the generated text just yet, it definitely needs lots of checking and refining.",2023-01-14T06:30:06Z
UgxwkYDp8YIcEBoNd014AaABAg.9kpMfYrBTaw9krDRIw2DLO,@ash-kq3ne,UgxwkYDp8YIcEBoNd014AaABAg,2,ty_lQUNTR0I,0,0,2023-01-14T06:49:47Z,@@DataProfessor thank you so much sir for the reply... Sir can you make a detail video on the steps of detection of fake news using machine learning and deep learning plz,2023-01-14T06:49:47Z
UgxwkYDp8YIcEBoNd014AaABAg.9kpMfYrBTaw9kwQ8pdGJ5R,@akagordon,UgxwkYDp8YIcEBoNd014AaABAg,2,ty_lQUNTR0I,0,0,2023-01-16T07:17:04Z,"Someone developed a model to see if ChatGPT was used to generate a text, but the model breaks often as ChatGPT is frequently updated.",2023-01-16T07:17:04Z
UgzX_liAcfrKUmMTrw14AaABAg,@MegaBoss1980,,1,ty_lQUNTR0I,5,1,2023-01-13T11:31:36Z,how is it legit to use chatgpt for helping im research article,2023-01-13T11:31:36Z
UgzX_liAcfrKUmMTrw14AaABAg.9kp8tUejjQV9kp_qLt4xj1,@gguchristine,UgzX_liAcfrKUmMTrw14AaABAg,2,ty_lQUNTR0I,0,0,2023-01-13T15:35:50Z,what do you mean,2023-01-13T15:35:50Z
UgzX_liAcfrKUmMTrw14AaABAg.9kp8tUejjQV9krBMeLWrKa,@DataProfessor,UgzX_liAcfrKUmMTrw14AaABAg,2,ty_lQUNTR0I,0,6,2023-01-14T06:31:40Z,"I wouldn’t use it as is, it certainly need lots of fact checking and refinement. It’s a tool and if properly used, can give a big boost to productivity.",2023-01-14T06:31:40Z
UgzX_liAcfrKUmMTrw14AaABAg.9kp8tUejjQV9krONWJ3zbU,@ridahaitham4477,UgzX_liAcfrKUmMTrw14AaABAg,2,ty_lQUNTR0I,0,0,2023-01-14T08:25:23Z,"@@DataProfessor exactly, when someone is stuck on something, it helps",2023-01-14T08:25:23Z
UgzX_liAcfrKUmMTrw14AaABAg.9kp8tUejjQV9l7o2ShciFT,@siddharthGupta632,UgzX_liAcfrKUmMTrw14AaABAg,2,ty_lQUNTR0I,0,2,2023-01-21T02:45:32Z,I used it and find following things<br>1) Use it to generate themes<br>2) Do not ask it for referencing,2023-01-21T02:45:32Z
UgzX_liAcfrKUmMTrw14AaABAg.9kp8tUejjQV9l8xu8-H7uG,@MegaBoss1980,UgzX_liAcfrKUmMTrw14AaABAg,2,ty_lQUNTR0I,0,0,2023-01-21T13:30:53Z,"@@siddharthGupta632 True. For reference, it produces garbage for now. it is good to perfect your work in terms of story telling",2023-01-21T13:30:53Z
UgwgRxvp9r3tgGrjLKJ4AaABAg,@diamonddotzip2542,,1,ELJzUcYrAIQ,0,0,2023-04-24T07:25:07Z,when i asked it write code it said it cant,2023-04-24T07:25:07Z
Ugxz9u4wh-xdNREMntJ4AaABAg,@user-qr8ty6ul9i,,1,ELJzUcYrAIQ,0,0,2023-04-10T13:52:40Z,Can chatgpt make a code to crash any windows?,2023-04-10T13:52:40Z
UgybA3OuQTxzGtv7EP54AaABAg,@erics9214,,1,ELJzUcYrAIQ,0,0,2023-03-03T00:05:14Z,"People appear to be too easily taken in by ChatGPT.  Much of what it does isn&#39;t in the least miraculous.  In this particular example, you can Google this code and find pretty much the exact same code, including the comments.  It looks like ChatGPT did that and then did a little editing on the comments.<br>If you ask ChatGPT for an essay, the essay is very formulaic.  If you read a few of them, they all begin to sound the same.  I messed around with doing some queries and eventually got ChatGPT to write a sonnet comparing Donald Trump to a chicken.  But there was nothing particularly original about the sonnet.  It was kind of a clever word salad in sonnet format.  No doubt something of a striking accomplishment in its generality, but to call this Artificial Intelligence, as the general public understands that term, is a bit of a stretch.  What it does is clever, in a sense, but it is not in any way &quot;intelligent&quot;.  It just has a giant database (the internet) and is clever about mish-mashing that data together in a way that easily fools people into thinking that it actually &quot;knows&quot; something.",2023-03-03T00:05:14Z
UgxvK4fVKwrSZb-SN_54AaABAg,@afundou,,1,ELJzUcYrAIQ,0,0,2023-01-28T17:28:55Z,"Thank you very much for your work. It is really amazing how clear it is!<br>Suggestion of video: Teach, step by step, how to convert a r shiny app into a PWA.",2023-01-28T17:28:55Z
UgwzdwBwKtlDDwyzRQp4AaABAg,@BioniChaos,,1,ELJzUcYrAIQ,3,0,2023-01-25T05:50:29Z,would they start charging for this soon?,2023-01-25T05:50:29Z
UgwzdwBwKtlDDwyzRQp4AaABAg.9lIROX2OQVb9lIRcURyJmu,@BioniChaos,UgwzdwBwKtlDDwyzRQp4AaABAg,2,ELJzUcYrAIQ,0,0,2023-01-25T05:52:31Z,"also should the original code creators on github, etc. be at least acknowledged by chatGPT?",2023-01-25T05:52:31Z
