video_id,title,published,view_count,like_count,comment_count,duration,definition,tags,default_audio_language,madeforkid,channel_id,channelTitle
T8ryqTyVye4,Will AI Replace Data Analyst Jobs?,2023-05-20T13:30:10Z,75921,1971,177,PT6M20S,hd,"['yt:cc=on', 'ai data analyst', 'data analyst job after ai', 'will ai replace data analyst', 'can ai replace data analyst', 'will ai replace data analysis']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
_t2GVaQasRY,Data Structures & Algorithms Tutorial in Python #1 - What are data structures?,2020-03-07T18:30:29Z,725969,12028,251,PT5M47S,hd,"['data structures and algorithms tutorial', 'data structure in python', 'data structures tutorials', 'python data structures', 'python data structures tutorial', 'data structures and algorithms in python', 'data structures in python', 'data structures python', 'data structures and algorithms python', 'data structure python', 'python data structure', 'data structure using python', 'dsa in python', 'dsa python', 'python dsa', 'data structures and algorithms playlist', 'python data structures and algorithms']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
gmvvaobm7eQ,Machine Learning Tutorial Python -1: What is Machine Learning?,2018-06-30T21:31:22Z,984589,11067,220,PT6M51S,hd,"['machine learning tutorial', 'machine learning basics', 'machine learning tutorial for beginners', 'machine learning python', 'python machine learning tutorial', 'machine learning tutorial python', 'machine learning with python', 'ml tutorial', 'machine learning using python', 'machine learning tutorials', 'machine learning python tutorial', 'ml for beginners', 'ml tutorial for beginners', 'machine learning basics for beginners', 'machine learning playlist', 'python machine learning']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
ag3DLKsl2vk,"What is YOLO algorithm? | Deep Learning Tutorial 31 (Tensorflow, Keras & Python)",2020-12-25T13:30:09Z,504700,10948,248,PT16M5S,hd,"['yolo algorithm for object detection', 'yolo algorithm explained', 'yolo computer vision', 'yolo algorithm', 'yolo algorithm deep learning', 'yolo algorithm python', 'yolo deep learning python', 'yolo deep learning', 'yolo object detection', 'what is yolo', 'yolo algorithm implementation', 'yolo tutorial', 'yolo object detection tutorial', 'yolo custom object detection', 'object detection deep learning', 'yolo', 'yolo object detection python', 'yolo python', 'how yolo works', 'yolo object detection opencv python']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
xtTX69JZ92w,"Log normal distribution | Math, Statistics for data science, machine learning",2021-05-14T14:00:16Z,82319,1848,81,PT6M44S,hd,"['yt:cc=on', 'What is log normal distribution', 'log normal distribution explained', 'log normal distribution example', 'log normal distribution', 'lognormal distribution', 'log normal distribution data science', 'log-normal distribution', 'lognormal', 'logarithmic distribution', 'log normal distribution calculator', 'log normal distribution excel', 'log normal distribution python', 'shifted lognormal distribution', 'moments of log-normal', 'how to derive the mean of log-normal distribution']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
VC-EliTgMEM,"Install tensorflow 2.0 | Deep Learning Tutorial 5 (Tensorflow Tutorial, Keras & Python)",2020-07-16T12:30:03Z,211840,1836,160,PT2M37S,hd,"['install tensorflow windows', 'install tensorflow', 'install tensorflow windows 10', 'how to install tensorflow', 'how to install tensorflow in jupyter notebook', 'how to install tensorflow on windows 10', 'how to install tensorflow in anaconda', 'install tensorflow in jupyter notebook', 'install tensorflow in anaconda', 'tensorflow installation windows 10', 'tensorflow install', 'how to install tensorflow in python 3.10', 'install tensorflow in python 3.10', 'install tensorflow in pycharm']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
h4hOPGo4UVU,Python Pandas Tutorial 9. Merge Dataframes,2017-05-27T20:04:01Z,226856,3747,199,PT7M41S,hd,"['pandas merge', 'merge tutorial pandas', 'pandas merge data frames', 'merging dataframes in pandas', 'python merge', 'python pandas marge', 'merge pandas', 'merge pandas python', 'merge python', 'merge in pandas', 'how to merge diffrent dataframe', 'how to murge two data frame in python', 'join two dataframes pandas', 'how to join two pandas dataframes', 'joining and merging dataframes', 'how to combine pandas dataframes', 'how to add two dataframes', 'pandas join', 'pandas append', 'pandas merge tutorial']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
Lu5LrKh1Zno,Python Tutorial - 27. Multiprocessing Introduction,2016-09-06T11:41:35Z,152964,1779,102,PT8M17S,hd,"['multiprocessing in python', 'multiprocessing python', 'python multiprocessing tutorial', 'multiprocessing tutorial', 'multiprocessing module python', 'python multiprocessing', 'process python', 'multiprocessing module', 'multiprocessing', 'multiprocessing in python 3', 'multiprocessing in python corey', 'multiprocessing processes', 'multiprocessing pool python', 'multiprocessing pool example python', 'multiprocessing process example', 'python multiprocessing corey schafer', 'multithreading in python example']",,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
KzQQCtgzQbw,"What is logarithm? | Math, Statistics for data science, machine learning",2021-04-18T15:30:13Z,88195,2531,186,PT7M52S,hd,"['yt:cc=on', 'what is logarithm used for', 'what is logarithm in english', 'logarithm in machine learning', 'math for data science', 'statistics for machine learning and data science', 'logs in data science', 'logarithm in data analysis', 'log for data science', 'logarithm in data science', 'logarithms in data science', 'logarithms for machine learning', 'logarithms', 'logarithms tutorial', 'logarithms explained', 'logarithmic functions', 'what is a logarithm', 'logarithm']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
B01qMFMAgUQ,Machine Learning Tutorial Python - 20: Bias vs Variance In Machine Learning,2021-10-19T13:00:10Z,60397,1773,64,PT10M50S,hd,"['bias vs variance tradeoff', 'bias vs variance machine learning', 'bias vs variance explained', 'bias and variability', 'variance bias tradeoff', 'variance bias overfitting', 'bias vs variance', 'bias vs variance in machine learning', 'bias variance tradeoff', 'bias variance tradeoff in machine learning', 'bias-variance tradeoff python', 'bias-variance overfitting underfitting', 'bias and variance in machine learning', 'the bias in machine learning', 'variance in machine learning', 'bias-variance trade-off']",en,False,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics
